route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
ST.18,20230224_------S_51,520764,Spong um Grafarholt,,1,4227_18-D,18_1006242_2_51
ST.18,20230224_------S_51,520765,Spong um Grafarholt,,1,4221_18-B,18_1006242_2_51
ST.18,20230224_------S_51,520766,Spong um Grafarholt,,1,4227_18-D,18_1006242_2_51
ST.18,20230224_------S_51,520767,Spong um Grafarholt,,1,4221_18-B,18_1006242_2_51
ST.18,20230224_------S_51,520768,Spong um Grafarholt,,1,4227_18-D,18_1006242_2_51
ST.18,20230224_------S_51,520769,Spong um Grafarholt,,1,4221_18-B,18_1006242_2_51
ST.18,20230224_------S_51,520775,Spong um Grafarholt,,1,4218_18-A,18_1006242_2_51
ST.18,20230224_------S_51,520776,Spong um Grafarholt,,1,4221_18-B,18_1006242_2_51
ST.18,20230224_------S_51,520777,Spong um Grafarholt,,1,4224_18-C,18_1006242_2_51
ST.18,20230224_------S_51,520794,Spong um Grafarholt,,1,4221_18-B,18_1006480_2_59
ST.18,20230224_-----S-_52,520617,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_12
ST.18,20230224_-----S-_52,520632,Hlemmur um Grafarholt,,0,4222_18-B,18_1006242_1_1
ST.18,20230224_-----S-_52,520633,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_1
ST.18,20230224_-----S-_52,520638,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_1
ST.18,20230224_-----S-_52,520639,Hlemmur um Grafarholt,,0,4228_18-D,18_1006242_1_1
ST.18,20230224_-----S-_52,520640,Hlemmur um Grafarholt,,0,4222_18-B,18_1006242_1_1
ST.18,20230224_-----S-_52,520641,Hlemmur um Grafarholt,,0,4219_18-A,18_1006242_1_1
ST.18,20230224_-----S-_52,520642,Hlemmur um Grafarholt,,0,4219_18-A,18_1006242_1_1
ST.18,20230224_-----S-_52,520660,Hlemmur um Grafarholt,,0,4228_18-D,18_1006242_1_1
ST.18,20230224_-----S-_52,520661,Hlemmur um Grafarholt,,0,4222_18-B,18_1006242_1_1
ST.18,20230224_-----S-_52,520667,Hlemmur um Grafarholt,,0,4228_18-D,18_1006242_1_1
ST.18,20230224_-----S-_52,520668,Hlemmur um Grafarholt,,0,4219_18-A,18_1006242_1_1
ST.18,20230224_-----S-_52,520669,Hlemmur um Grafarholt,,0,4228_18-D,18_1006242_1_1
ST.18,20230224_-----S-_52,520670,Hlemmur um Grafarholt,,0,4219_18-A,18_1006242_1_1
ST.18,20230224_-----S-_52,520671,Hlemmur um Grafarholt,,0,4222_18-B,18_1006242_1_1
ST.18,20230224_-----S-_52,520672,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_1
ST.18,20230224_-----S-_52,520726,Spong um Grafarholt,,1,4219_18-A,18_1006242_2_51
ST.18,20230224_-----S-_52,520732,Spong um Grafarholt,,1,4228_18-D,18_1006242_2_51
ST.18,20230224_-----S-_52,520733,Spong um Grafarholt,,1,4222_18-B,18_1006242_2_51
ST.18,20230224_-----S-_52,520734,Spong um Grafarholt,,1,4219_18-A,18_1006242_2_51
ST.18,20230224_-----S-_52,520735,Spong um Grafarholt,,1,4225_18-C,18_1006242_2_51
ST.18,20230224_-----S-_52,520736,Spong um Grafarholt,,1,4222_18-B,18_1006242_2_51
ST.18,20230224_-----S-_52,520737,Spong um Grafarholt,,1,4225_18-C,18_1006242_2_51
ST.18,20230224_-----S-_52,520738,Spong um Grafarholt,,1,4222_18-B,18_1006242_2_51
ST.18,20230224_-----S-_52,520751,Spong um Grafarholt,,1,4225_18-C,18_1006242_2_51
ST.18,20230224_-----S-_52,520752,Spong um Grafarholt,,1,4228_18-D,18_1006242_2_51
ST.18,20230224_-----S-_52,520753,Spong um Grafarholt,,1,4219_18-A,18_1006242_2_51
ST.18,20230224_-----S-_52,520754,Spong um Grafarholt,,1,4228_18-D,18_1006242_2_51
ST.18,20230224_-----S-_52,520782,Spong um Grafarholt,,1,4228_18-D,18_1006242_2_51
ST.18,20230224_-----S-_52,520783,Spong um Grafarholt,,1,4225_18-C,18_1006242_2_51
ST.18,20230224_-----S-_52,520784,Spong um Grafarholt,,1,4219_18-A,18_1006242_2_51
ST.18,20230224_-----S-_52,520793,Spong um Grafarholt,,1,4222_18-B,18_1006480_2_59
ST.18,20230224_-----S-_55,520634,Hlemmur um Grafarholt,,0,4219_18-A,18_1006242_1_1
ST.18,20230224_-----S-_55,520635,Hlemmur um Grafarholt,,0,4228_18-D,18_1006242_1_1
ST.18,20230224_-----S-_55,520636,Hlemmur um Grafarholt,,0,4219_18-A,18_1006242_1_1
ST.18,20230224_-----S-_55,520637,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_1
ST.18,20230224_-----S-_55,520643,Hlemmur um Grafarholt,,0,4228_18-D,18_1006242_1_1
ST.18,20230224_-----S-_55,520644,Hlemmur um Grafarholt,,0,4222_18-B,18_1006242_1_1
ST.18,20230224_-----S-_55,520645,Hlemmur um Grafarholt,,0,4219_18-A,18_1006242_1_1
ST.18,20230224_-----S-_55,520646,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_1
ST.18,20230224_-----S-_55,520647,Hlemmur um Grafarholt,,0,4228_18-D,18_1006242_1_1
ST.18,20230224_-----S-_55,520648,Hlemmur um Grafarholt,,0,4222_18-B,18_1006242_1_1
ST.18,20230224_-----S-_55,520649,Hlemmur um Grafarholt,,0,4219_18-A,18_1006242_1_1
ST.18,20230224_-----S-_55,520650,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_1
ST.18,20230224_-----S-_55,520662,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_1
ST.18,20230224_-----S-_55,520663,Hlemmur um Grafarholt,,0,4222_18-B,18_1006242_1_1
ST.18,20230224_-----S-_55,520664,Hlemmur um Grafarholt,,0,4225_18-C,18_1006242_1_1
ST.18,20230224_-----S-_55,520665,Hlemmur um Grafarholt,,0,4222_18-B,18_1006242_1_1
ST.18,20230224_-----S-_55,520666,Hlemmur um Grafarholt,,0,4228_18-D,18_1006242_1_1
ST.18,20230224_-----S-_55,520719,Spong um Grafarholt,,1,4225_18-C,18_1006242_2_51
ST.18,20230224_-----S-_55,520720,Spong um Grafarholt,,1,4228_18-D,18_1006242_2_51
ST.18,20230224_-----S-_55,520721,Spong um Grafarholt,,1,4222_18-B,18_1006242_2_51
ST.18,20230224_-----S-_55,520722,Spong um Grafarholt,,1,4219_18-A,18_1006242_2_51
ST.18,20230224_-----S-_55,520723,Spong um Grafarholt,,1,4225_18-C,18_1006242_2_51
ST.18,20230224_-----S-_55,520724,Spong um Grafarholt,,1,4228_18-D,18_1006242_2_51
ST.18,20230224_-----S-_55,520725,Spong um Grafarholt,,1,4222_18-B,18_1006242_2_51
ST.18,20230224_-----S-_55,520755,Spong um Grafarholt,,1,4228_18-D,18_1006242_2_51
ST.18,20230224_-----S-_55,520756,Spong um Grafarholt,,1,4219_18-A,18_1006242_2_51
ST.18,20230224_-----S-_55,520757,Spong um Grafarholt,,1,4228_18-D,18_1006242_2_51
ST.18,20230224_-----S-_55,520758,Spong um Grafarholt,,1,4219_18-A,18_1006242_2_51
ST.18,20230224_-----S-_55,520759,Spong um Grafarholt,,1,4222_18-B,18_1006242_2_51
ST.18,20230224_-----S-_55,520785,Spong um Grafarholt,,1,4225_18-C,18_1006242_2_51
ST.18,20230224_-----S-_55,520786,Spong um Grafarholt,,1,4222_18-B,18_1006242_2_51
ST.18,20230224_-----S-_55,520787,Spong um Grafarholt,,1,4225_18-C,18_1006242_2_51
ST.18,20230224_-----S-_55,520788,Spong um Grafarholt,,1,4222_18-B,18_1006242_2_51
ST.18,20230224_-----S-_55,520789,Spong um Grafarholt,,1,4219_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,519547,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519548,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519549,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519550,Hlemmur um Grafarholt,,0,5943_18-F,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519551,Hlemmur um Grafarholt,,0,5944_18-G,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519552,Hlemmur um Grafarholt,,0,5942_18-E,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519553,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519554,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519555,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519556,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519557,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519558,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519559,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519560,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519561,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519562,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519563,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519564,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519565,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519566,Hlemmur um Grafarholt,,0,5943_18-F,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519567,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519568,Hlemmur um Grafarholt,,0,5944_18-G,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519569,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519570,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519571,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519572,Hlemmur um Grafarholt,,0,5942_18-E,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519573,Hlemmur um Grafarholt,,0,5943_18-F,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519574,Hlemmur um Grafarholt,,0,5942_18-E,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519575,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519576,Hlemmur um Grafarholt,,0,5943_18-F,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519577,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519578,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519579,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519580,Hlemmur um Grafarholt,,0,5944_18-G,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519581,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,519582,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520606,Hlemmur um Grafarholt,,0,5943_18-F,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520607,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520608,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520609,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520610,Hlemmur um Grafarholt,,0,4220_18-A,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520611,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520612,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520613,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520614,Hlemmur um Grafarholt,,0,4223_18-B,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520615,Hlemmur um Grafarholt,,0,4226_18-C,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520616,Hlemmur um Grafarholt,,0,4229_18-D,18_1006242_1_1
ST.18,20230224_MTWTF--_54,520681,Hlemmur um Grafarholt,,0,5942_18-E,18_1006242_1_12
ST.18,20230224_MTWTF--_54,520682,Spong um Grafarholt,,1,5943_18-F,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520683,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520684,Spong um Grafarholt,,1,5944_18-G,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520685,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520686,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520687,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520688,Spong um Grafarholt,,1,5942_18-E,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520689,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520690,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520691,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520692,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520693,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520694,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520695,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520696,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520697,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520698,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520699,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520700,Spong um Grafarholt,,1,5944_18-G,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520701,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520702,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520703,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520704,Spong um Grafarholt,,1,5942_18-E,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520705,Spong um Grafarholt,,1,5944_18-G,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520706,Spong um Grafarholt,,1,5943_18-F,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520707,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520708,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520709,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520710,Spong um Grafarholt,,1,5944_18-G,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520711,Spong um Grafarholt,,1,5942_18-E,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520712,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520713,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520714,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520715,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520716,Spong um Grafarholt,,1,5943_18-F,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520717,Spong um Grafarholt,,1,5944_18-G,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520718,Spong um Grafarholt,,1,5942_18-E,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520745,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520770,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520771,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520772,Spong um Grafarholt,,1,4226_18-C,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520773,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520774,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520778,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520779,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520780,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520781,Spong um Grafarholt,,1,4220_18-A,18_1006242_2_51
ST.18,20230224_MTWTF--_54,520790,Spong um Grafarholt,,1,4229_18-D,18_1006242_2_57
ST.18,20230224_MTWTF--_54,520791,Spong um Grafarholt,,1,4223_18-B,18_1006242_2_58
ST.18,20230224_MTWTF--_54,520792,Spong um Grafarholt,,1,5943_18-F,18_1006242_2_58
ST.19,20220814_MTWTF--_8,515158,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515159,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515160,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515161,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515162,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515163,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515164,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515165,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515166,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515167,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515168,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515169,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515170,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515171,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515172,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515173,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515174,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515175,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515176,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515177,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515178,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515179,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515180,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515181,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515182,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515183,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515184,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515185,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515186,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515187,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515188,asvallalaug,,0,5867_19-B,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515189,asvallalaug,,0,5879_19-A,19_1006242_1_1
ST.19,20220814_MTWTF--_8,515223,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515224,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515225,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515226,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515227,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515228,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515229,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515230,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515231,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515232,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515233,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515234,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515235,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515236,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515237,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515238,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515239,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515240,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515241,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515242,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515243,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515244,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515245,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515246,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515247,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515248,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515249,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515250,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515251,Kaplakriki,,1,5879_19-A,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515252,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515253,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20220814_MTWTF--_8,515254,Kaplakriki,,1,5867_19-B,19_1006242_2_51
ST.19,20230224_------S_51,524389,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524390,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524391,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524392,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524393,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524394,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524395,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524396,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524397,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524398,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524399,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524400,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524401,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524402,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524403,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524404,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524405,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524406,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524407,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524408,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524409,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524410,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524411,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524412,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524469,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524478,asvallalaug,,0,5883_19-A,19_1006242_1_1
ST.19,20230224_------S_51,524479,asvallalaug,,0,5884_19-B,19_1006242_1_1
ST.19,20230224_------S_51,524543,Kaplakriki,,1,5884_19-B,19_1006242_2_51
ST.19,20230224_------S_51,524544,Kaplakriki,,1,5883_19-A,19_1006242_2_51
ST.19,20230224_------S_51,524545,Kaplakriki,,1,5883_19-A,19_1006242_2_51
ST.19,20230224_------S_51,524546,Kaplakriki,,1,5884_19-B,19_1006242_2_51
ST.19,20230224_------S_51,524547,Kaplakriki,,1,5884_19-B,19_1006242_2_51
ST.19,20230224_------S_51,524548,Kaplakriki,,1,5883_19-A,19_1006242_2_51
ST.19,20230224_------S_51,524549,Kaplakriki,,1,5884_19-B,19_1006242_2_51
ST.19,20230224_------S_51,524550,Kaplakriki,,1,5883_19-A,19_1006242_2_51
ST.19,20230224_------S_51,524551,Kaplakriki,,1,5884_19-B,19_1006242_2_51
ST.19,20230224_------S_51,524552,Kaplakriki,,1,5883_19-A,19_1006242_2_51
ST.19,20230224_------S_51,524553,Kaplakriki,,1,5884_19-B,19_1006242_2_51
ST.19,20230224_------S_51,524554,Kaplakriki,,1,5883_19-A,19_1006242_2_51
